Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID318,318,82,20.297,638.928,421.874,0,2090.397,1,10,1,2514.096,948.617,2203.013,None,None,None,None,None,None,None,-10921639,2203.013,2404,1079,3563,1650057,677.600,14.585,0.288,1.453
ID319,319,84,19.278,239.114,425.979,0,2090.397,1,10,1,1942.234,946.984,2202.937,None,None,None,None,None,None,None,-10921639,2202.937,2430,1117,3324,1650000,596.947,14.456,0.283,1.627
ID320,320,85,38.060,411.323,438.512,0,2090.397,1,10,1,1992.266,1349.680,2928.378,None,None,None,None,None,None,None,-10921639,2928.378,3459,850,5549,2193355,1213.881,14.569,0.491,1.589
ID321,321,87,28.601,1022.730,440.291,0,2090.397,1,10,1,2936.689,937.212,2480.111,None,None,None,None,None,None,None,-10921639,2480.111,2397,1093,4504,1857603,942.950,13.832,0.339,1.333
ID322,322,88,23.252,1155.384,466.012,0,2090.397,1,10,1,1922.509,972.304,2403.216,None,None,None,None,None,None,None,-10921639,2403.216,2578,1122,3773,1800009,685.602,14.161,0.311,1.664
ID323,323,90,21.409,215.138,475.570,0,2090.397,1,10,1,1966.475,953.697,2318.032,None,None,None,None,None,None,None,-10921639,2318.032,2494,1163,3447,1736206,610.839,15.004,0.316,1.823
ID324,324,89,25.239,168.752,478.457,0,2090.397,1,10,1,2747.940,964.434,2549.055,None,None,None,None,None,None,None,-10921639,2549.055,2742,1178,4525,1909242,874.251,10.308,0.308,1.374
ID325,325,91,25.986,890.275,482.041,0,2090.397,1,10,1,2374.874,953.897,2283.883,None,None,None,None,None,None,None,-10921639,2283.883,2492,918,3902,1710628,854.725,14.295,0.351,1.390
ID326,326,93,27.822,422.476,510.217,0,2090.397,1,10,1,2141.880,930.258,2455.003,None,None,None,None,None,None,None,-10921639,2455.003,2870,899,3831,1838797,823.664,15.287,0.401,1.707
ID327,327,92,26.960,834.635,524.551,0,2090.397,1,10,1,2571.328,946.812,2158.372,None,None,None,None,None,None,None,-10921639,2158.372,2171,760,4123,1616621,967.102,10.235,0.407,1.290
ID328,328,0,22.199,1032.804,532.684,0,2090.397,1,10,1,1988.538,961.996,2156.850,None,None,None,None,None,None,None,-10921639,2156.850,2371,1033,3563,1615481,711.471,14.202,0.327,1.493
ID329,329,2,26.439,165.516,553.813,0,2090.397,1,10,1,3021.064,970.949,2282.081,None,None,None,None,None,None,None,-10921639,2282.081,2203,1008,4139,1709279,1000.075,10.348,0.357,1.200
ID330,330,1,28.726,59.732,554.361,0,2090.397,1,10,1,2655.915,990.908,2118.421,None,None,None,None,None,None,None,-10921639,2118.421,1585,798,4222,1586697,1050.780,10.610,0.393,1.138
ID331,331,4,28.779,511.285,589.180,0,2090.397,1,10,1,2299.127,974.732,2568.282,None,None,None,None,None,None,None,-10921639,2568.282,2829,924,4080,1923643,860.294,14.967,0.377,1.635
ID332,332,3,17.107,1145.727,588.767,0,2090.397,1,10,1,1789.682,1028.662,2253.567,None,None,None,None,None,None,None,-10921639,2253.567,2333,1302,3056,1687922,412.428,17.242,0.263,2.277
ID333,333,6,19.740,1210.862,595.708,0,2090.397,1,10,1,1721.263,912.072,2287.064,None,None,None,None,None,None,None,-10921639,2287.064,2410,1226,3747,1713011,680.322,14.131,0.302,1.559
ID334,334,5,21.768,135.162,602.576,0,2090.397,1,10,1,2266.818,1007.263,2371.630,None,None,None,None,None,None,None,-10921639,2371.630,2588,1093,3445,1776351,642.202,14.702,0.318,1.783
ID335,335,8,23.074,202.769,610.893,0,2090.397,1,10,1,1879.776,949.554,2282.899,None,None,None,None,None,None,None,-10921639,2282.899,2129,1125,4068,1709891,877.255,10.110,0.286,1.157
ID336,336,7,14.686,844.059,617.803,0,2090.397,1,10,1,1895.602,948.686,1732.953,None,None,None,None,None,None,None,-10921639,1732.953,1453,887,3825,1297982,723.913,9.028,0.198,0.792
ID337,337,10,22.847,851.705,642.092,0,2090.397,1,10,1,1974.219,1184.493,2313.071,None,None,None,None,None,None,None,-10921639,2313.071,2623,1049,3730,1732490,780.267,14.341,0.326,1.458
ID338,338,9,19.125,1026.913,642.693,0,2090.397,1,10,1,2016.726,933.425,2215.371,None,None,None,None,None,None,None,-10921639,2215.371,2335,1124,3473,1659313,650.777,14.137,0.256,1.389
ID339,339,11,18.240,248.110,673.976,0,2090.397,1,10,1,2642.610,966.933,2350.549,None,None,None,None,None,None,None,-10921639,2350.549,2456,1167,3473,1760561,534.934,15.195,0.255,1.786
ID340,340,16,21.328,361.740,677.380,0,2090.397,1,10,1,2494.446,951.152,2278.678,None,None,None,None,None,None,None,-10921639,2278.678,2407,1247,3709,1706730,755.150,13.714,0.267,1.271
ID341,341,12,26.112,960.844,678.552,0,2090.397,1,10,1,1900.884,935.244,2447.483,None,None,None,None,None,None,None,-10921639,2447.483,2659,1187,3962,1833165,843.260,13.943,0.332,1.447
ID342,342,15,23.554,1008.252,694.614,0,2090.397,1,10,1,2356.478,934.531,2248.447,None,None,None,None,None,None,None,-10921639,2248.447,2144,1063,4193,1684087,839.529,10.289,0.298,1.229
ID343,343,13,19.074,573.798,694.946,0,2090.397,1,10,1,2009.623,947.453,2092.183,None,None,None,None,None,None,None,-10921639,2092.183,2202,1036,3534,1567045,696.756,14.337,0.281,1.318
ID344,344,21,31.313,748.015,696.735,0,2090.397,1,10,1,1918.709,1064.899,2657.969,None,None,None,None,None,None,None,-10921639,2657.969,2695,1183,5142,1990819,1065.112,14.044,0.349,1.291
ID345,345,20,26.009,874.664,697.759,0,2090.397,1,10,1,2060.963,954.617,2541.869,None,None,None,None,None,None,None,-10921639,2541.869,2701,1135,3909,1903860,749.953,14.369,0.339,1.717
ID346,346,18,19.252,289.237,701.912,0,2090.397,1,10,1,1912.271,954.147,2333.188,None,None,None,None,None,None,None,-10921639,2333.188,2605,1163,3520,1747558,627.318,14.544,0.262,1.542
ID347,347,17,19.929,706.329,710.405,0,2090.397,1,10,1,3117.409,944.889,2245.498,None,None,None,None,None,None,None,-10921639,2245.498,2482,1193,3328,1681878,600.827,14.532,0.274,1.609
ID348,348,19,26.923,70.500,715.192,0,2090.397,1,10,1,2961.194,967.044,2249.298,None,None,None,None,None,None,None,-10921639,2249.298,2431,897,3937,1684724,913.245,13.984,0.373,1.339
ID349,349,22,27.493,16.994,740.605,0,2090.397,1,10,1,2048.658,942.360,2382.571,None,None,None,None,None,None,None,-10921639,2382.571,2693,906,4566,1784546,950.524,14.044,0.375,1.367
ID350,350,23,22.539,432.672,744.774,0,2090.397,1,10,1,2021.274,938.379,2233.944,None,None,None,None,None,None,None,-10921639,2233.944,2015,1085,3744,1673224,813.767,10.115,0.305,1.283
ID351,351,24,28.665,121.230,755.726,0,2090.397,1,10,1,2145.808,968.192,2553.413,None,None,None,None,None,None,None,-10921639,2553.413,2429,976,4608,1912506,965.189,14.420,0.371,1.431
ID352,352,25,25.458,462.709,759.107,0,2090.397,1,10,1,2118.170,951.250,2230.172,None,None,None,None,None,None,None,-10921639,2230.172,2575,938,4027,1670399,940.083,14.142,0.368,1.276
ID353,353,26,25.566,1047.517,765.472,0,2090.397,1,10,1,2157.626,938.817,2491.637,None,None,None,None,None,None,None,-10921639,2491.637,2250,1207,4219,1866236,853.245,13.997,0.308,1.375
ID354,354,27,25.805,172.928,782.940,0,2090.397,1,10,1,2150.713,966.870,2311.577,None,None,None,None,None,None,None,-10921639,2311.577,2186,1007,4062,1731371,916.387,10.309,0.344,1.290
ID355,355,28,24.192,347.421,806.956,0,2090.397,1,10,1,2317.274,951.263,2696.348,None,None,None,None,None,None,None,-10921639,2696.348,2814,1067,3950,2019565,589.689,17.345,0.335,2.293
ID356,356,30,26.136,781.840,807.938,0,2090.397,1,10,1,1939.558,1009.208,2312.988,None,None,None,None,None,None,None,-10921639,2312.988,2174,1072,4589,1732428,965.596,10.010,0.328,1.182
ID357,357,29,23.955,286.470,827.583,0,2090.397,1,10,1,2222.979,955.745,2356.183,None,None,None,None,None,None,None,-10921639,2356.183,2579,1087,3966,1764781,799.540,14.035,0.317,1.420
ID358,358,31,22.910,4.984,834.624,0,2090.397,1,10,1,1772.457,848.617,2059.215,None,None,None,None,None,None,None,-10921639,2059.215,2384,0,3830,1542352,966.942,14.561,0.558,1.525
ID359,359,33,22.468,402.457,835.528,0,2090.397,1,10,1,2394.170,946.252,2230.405,None,None,None,None,None,None,None,-10921639,2230.405,2465,1073,3597,1670573,764.477,14.305,0.317,1.403
ID360,360,34,24.405,451.624,842.925,0,2090.397,1,10,1,2195.610,958.487,2151.709,None,None,None,None,None,None,None,-10921639,2151.709,2401,841,3693,1611630,805.620,14.487,0.382,1.476
ID361,361,32,27.725,1223.961,844.677,0,2090.397,1,10,1,1502.578,625.810,1787.463,None,None,None,None,None,None,None,-10921639,1787.463,1624,0,4132,1338810,1351.191,13.974,0.446,0.816
ID362,362,35,20.885,507.609,851.645,0,2090.397,1,10,1,2055.012,984.921,2099.956,None,None,None,None,None,None,None,-10921639,2099.956,2364,857,3663,1572867,675.711,14.482,0.351,1.614
ID363,363,36,20.320,214.290,853.131,0,2090.397,1,10,1,2155.896,953.219,2189.965,None,None,None,None,None,None,None,-10921639,2189.965,2461,946,3298,1640284,616.180,15.902,0.337,1.794
ID364,364,37,31.117,929.662,874.723,0,2090.397,1,10,1,2033.519,946.981,2891.164,None,None,None,None,None,None,None,-10921639,2891.164,3310,816,4733,2165482,1085.738,10.309,0.372,1.443
ID365,365,94,27.072,196.818,902.765,0,2090.397,1,10,1,1487.860,649.462,1724.124,None,None,None,None,None,None,None,-10921639,1724.124,1455,0,4227,1291369,1396.782,9.024,0.444,0.759
ID512,512,2,25.597,166.840,554.200,0,4180.794,2,10,1,2976.000,977.928,2233.708,None,None,None,None,None,None,None,-10921639,2233.708,2092,924,4021,1673047,989.016,10.338,0.345,1.159
ID513,513,1,28.232,60.495,556.817,0,4180.794,2,10,1,2685.578,1005.772,2110.885,None,None,None,None,None,None,None,-10921639,2110.885,1595,880,4089,1581053,1015.354,10.380,0.394,1.174
ID514,514,4,25.814,515.314,582.702,0,4180.794,2,10,1,2275.111,988.700,2318.980,None,None,None,None,None,None,None,-10921639,2318.980,2257,961,4060,1736916,820.984,14.237,0.345,1.448
ID515,515,6,20.918,1209.664,590.109,0,4180.794,2,10,1,1711.311,923.047,2284.455,None,None,None,None,None,None,None,-10921639,2284.455,2422,1073,3963,1711057,694.460,14.470,0.303,1.530
ID516,516,3,17.277,1146.019,590.704,0,4180.794,2,10,1,1788.729,1056.175,2307.391,None,None,None,None,None,None,None,-10921639,2307.391,2376,1241,3091,1728236,405.451,18.024,0.270,2.419
ID517,517,5,20.815,135.926,601.121,0,4180.794,2,10,1,2210.457,993.737,2315.116,None,None,None,None,None,None,None,-10921639,2315.116,2558,1112,3460,1734022,628.639,14.570,0.306,1.725
ID518,518,8,22.658,201.081,605.098,0,4180.794,2,10,1,1863.746,962.063,2263.383,None,None,None,None,None,None,None,-10921639,2263.383,2093,1143,4034,1695274,878.386,10.105,0.285,1.142
ID519,519,9,18.943,1021.547,646.322,0,4180.794,2,10,1,2016.435,948.645,2205.668,None,None,None,None,None,None,None,-10921639,2205.668,2358,1112,3408,1652045,641.213,14.220,0.260,1.418
ID520,520,11,17.991,243.327,664.513,0,4180.794,2,10,1,2651.887,985.218,2365.196,None,None,None,None,None,None,None,-10921639,2365.196,2460,1275,3376,1771532,499.954,15.125,0.252,1.903
ID521,521,16,20.435,363.667,666.217,0,4180.794,2,10,1,2474.124,964.394,2258.356,None,None,None,None,None,None,None,-10921639,2258.356,2497,1228,3748,1691509,712.742,13.631,0.258,1.298
ID522,522,10,19.886,831.674,666.762,0,4180.794,2,10,1,1925.401,1150.356,2104.283,None,None,None,None,None,None,None,-10921639,2104.283,1935,1099,3647,1576108,784.300,9.958,0.272,1.147
ID523,523,12,23.690,955.993,673.966,0,4180.794,2,10,1,1903.493,951.539,2389.323,None,None,None,None,None,None,None,-10921639,2389.323,2719,1162,3883,1789603,791.882,14.081,0.312,1.435
ID524,524,21,33.244,745.632,675.362,0,4180.794,2,10,1,1914.505,1098.210,2718.607,None,None,None,None,None,None,None,-10921639,2718.607,2486,1210,5445,2036237,1166.886,10.236,0.353,1.216
ID525,525,20,23.769,874.565,682.794,0,4180.794,2,10,1,2039.880,967.089,2475.561,None,None,None,None,None,None,None,-10921639,2475.561,2664,1096,3814,1854195,677.356,14.506,0.316,1.753
ID526,526,18,21.555,291.940,697.796,0,4180.794,2,10,1,1915.676,966.226,2415.406,None,None,None,None,None,None,None,-10921639,2415.406,2646,1268,3770,1809139,674.529,14.453,0.281,1.572
ID527,527,13,19.013,571.478,698.526,0,4180.794,2,10,1,2010.546,957.866,2077.710,None,None,None,None,None,None,None,-10921639,2077.710,2184,1049,3413,1556205,693.413,14.155,0.281,1.316
ID528,528,15,24.126,1009.199,701.118,0,4180.794,2,10,1,2311.191,943.677,2273.503,None,None,None,None,None,None,None,-10921639,2273.503,2315,1072,3980,1702854,853.003,10.415,0.313,1.269
ID529,529,19,26.324,72.795,716.199,0,4180.794,2,10,1,2942.192,977.378,2231.668,None,None,None,None,None,None,None,-10921639,2231.668,2406,927,3786,1671519,887.483,14.079,0.371,1.361
ID530,530,17,21.620,707.958,724.592,0,4180.794,2,10,1,3094.127,957.358,2278.100,None,None,None,None,None,None,None,-10921639,2278.100,2477,1148,3384,1706297,658.308,14.518,0.289,1.553
ID403,403,95,13.426,448.991,0.000,0,4180.794,2,10,1,1281.502,637.992,1234.166,None,None,None,None,None,None,None,-10921639,1234.166,1244,0,3412,924390,1007.301,6.869,0.260,0.506
ID531,531,23,22.097,427.714,746.172,0,4180.794,2,10,1,2001.967,949.725,2307.526,None,None,None,None,None,None,None,-10921639,2307.526,2359,1028,3717,1728337,756.515,15.912,0.311,1.446
ID532,532,24,27.776,108.669,759.289,0,4180.794,2,10,1,2162.981,983.911,2448.977,None,None,None,None,None,None,None,-10921639,2448.977,2314,988,4328,1834284,995.846,10.367,0.359,1.298
ID533,533,25,25.179,462.028,759.442,0,4180.794,2,10,1,2121.971,964.738,2210.203,None,None,None,None,None,None,None,-10921639,2210.203,2510,911,4073,1655442,922.732,14.308,0.370,1.293
ID534,534,22,24.798,15.748,761.028,0,4180.794,2,10,1,2073.431,959.884,2249.162,None,None,None,None,None,None,None,-10921639,2249.162,2449,845,4035,1684622,846.160,14.119,0.354,1.390
ID535,535,26,26.945,1040.232,770.983,0,4180.794,2,10,1,2090.870,952.354,2463.482,None,None,None,None,None,None,None,-10921639,2463.482,2209,1171,4210,1845148,940.950,10.420,0.316,1.257
ID408,408,40,26.477,545.941,18.528,0,4180.794,2,10,1,2099.716,948.276,2372.352,None,None,None,None,None,None,None,-10921639,2372.352,1916,1151,4577,1776892,1025.413,10.083,0.304,1.080
ID537,537,27,24.858,168.724,780.585,0,4180.794,2,10,1,2121.410,981.087,2262.611,None,None,None,None,None,None,None,-10921639,2262.611,2298,1006,4126,1694696,877.751,10.213,0.334,1.292
ID410,410,42,22.555,849.227,34.237,0,4180.794,2,10,1,3414.223,963.716,2192.256,None,None,None,None,None,None,None,-10921639,2192.256,2220,1020,4237,1642000,853.674,10.311,0.305,1.199
ID538,538,30,26.232,783.704,799.038,0,4180.794,2,10,1,1933.493,1036.465,2332.838,None,None,None,None,None,None,None,-10921639,2332.838,2145,1044,5164,1747296,994.067,9.993,0.326,1.153
ID539,539,28,22.557,347.201,803.862,0,4180.794,2,10,1,2322.658,964.019,2539.585,None,None,None,None,None,None,None,-10921639,2539.585,2688,1039,3914,1902149,581.575,15.980,0.316,2.099
ID412,412,44,18.809,339.774,36.748,0,4180.794,2,10,1,2405.599,953.060,2239.037,None,None,None,None,None,None,None,-10921639,2239.037,2349,1287,3612,1677039,708.296,10.335,0.247,1.251
ID541,541,33,21.616,405.792,825.689,0,4180.794,2,10,1,2384.479,964.756,2227.210,None,None,None,None,None,None,None,-10921639,2227.210,2508,1107,3579,1668180,726.481,14.366,0.304,1.430
ID414,414,43,22.997,126.472,38.443,0,4180.794,2,10,1,1913.195,972.713,2227.975,None,None,None,None,None,None,None,-10921639,2227.975,2094,1105,4104,1668753,837.717,9.985,0.309,1.254
ID543,543,29,23.360,285.007,829.543,0,4180.794,2,10,1,2192.559,969.180,2361.430,None,None,None,None,None,None,None,-10921639,2361.430,2605,1084,3867,1768711,769.238,14.113,0.318,1.481
ID416,416,41,21.068,995.186,42.632,0,4180.794,2,10,1,2279.085,1123.429,2394.170,None,None,None,None,None,None,None,-10921639,2394.170,2539,1155,4047,1793233,663.825,14.623,0.281,1.580
ID545,545,31,26.076,21.405,841.627,0,4180.794,2,10,1,1970.893,951.937,2094.168,None,None,None,None,None,None,None,-10921639,2094.168,2341,770,3883,1568532,867.295,14.195,0.427,1.446
ID419,419,51,23.930,890.652,75.584,0,4180.794,2,10,1,1923.991,985.278,2479.240,None,None,None,None,None,None,None,-10921639,2479.240,2671,1192,3954,1856951,724.636,14.480,0.324,1.673
ID547,547,34,23.731,452.691,847.373,0,4180.794,2,10,1,2187.381,969.857,2116.866,None,None,None,None,None,None,None,-10921639,2116.866,2346,816,3771,1585533,761.535,14.647,0.379,1.529
ID421,421,46,22.010,685.744,78.648,0,4180.794,2,10,1,1865.393,952.438,2243.728,None,None,None,None,None,None,None,-10921639,2243.728,2184,1136,3883,1680552,813.399,10.493,0.276,1.194
ID549,549,32,23.641,1223.961,850.144,0,4180.794,2,10,1,1443.401,631.087,1456.714,None,None,None,None,None,None,None,-10921639,1456.714,1222,0,3976,1091079,1210.839,9.738,0.394,0.680
ID423,423,50,22.599,824.148,78.881,0,4180.794,2,10,1,1847.438,945.905,2292.190,None,None,None,None,None,None,None,-10921639,2292.190,2556,1109,3735,1716850,770.550,13.830,0.296,1.359
ID551,551,35,21.232,515.290,850.588,0,4180.794,2,10,1,2047.868,1003.678,2125.710,None,None,None,None,None,None,None,-10921639,2125.710,2381,869,3308,1592157,684.303,14.485,0.354,1.625
ID425,425,52,29.703,45.141,83.764,0,4180.794,2,10,1,2707.239,981.995,2763.808,None,None,None,None,None,None,None,-10921639,2763.808,2939,1141,5002,2070092,867.793,14.738,0.378,1.748
ID553,553,36,21.729,212.464,854.480,0,4180.794,2,10,1,2163.212,968.615,2187.311,None,None,None,None,None,None,None,-10921639,2187.311,2472,956,3372,1638296,632.208,15.334,0.349,1.791
ID427,427,47,23.193,496.425,84.762,0,4180.794,2,10,1,1929.861,966.557,2283.750,None,None,None,None,None,None,None,-10921639,2283.750,2541,930,3538,1710529,711.906,14.496,0.342,1.636
ID555,555,37,30.981,938.546,878.091,0,4180.794,2,10,1,2023.553,952.664,2969.060,None,None,None,None,None,None,None,-10921639,2969.060,3279,983,5003,2223826,893.102,17.850,0.401,1.902
ID429,429,49,22.162,619.364,99.282,0,4180.794,2,10,1,1899.306,953.965,2293.499,None,None,None,None,None,None,None,-10921639,2293.499,2512,1141,3594,1717831,738.166,14.390,0.301,1.436
ID557,557,94,27.277,184.959,884.570,0,4180.794,2,10,1,2189.455,982.223,2224.717,None,None,None,None,None,None,None,-10921639,2224.717,1921,895,4198,1666313,969.795,10.277,0.372,1.245
ID431,431,48,20.004,727.593,103.625,0,4180.794,2,10,1,1949.720,959.493,2200.686,None,None,None,None,None,None,None,-10921639,2200.686,2391,1165,3509,1648314,694.128,13.996,0.265,1.329
ID433,433,54,20.712,577.513,109.417,0,4180.794,2,10,1,1902.553,951.326,2293.940,None,None,None,None,None,None,None,-10921639,2293.940,2541,1069,3548,1718161,640.935,14.899,0.311,1.696
ID435,435,53,22.061,12.561,125.087,0,4180.794,2,10,1,2470.581,951.119,2706.060,None,None,None,None,None,None,None,-10921639,2706.060,2746,1264,4299,2026839,583.418,31.792,0.364,2.476
ID437,437,55,20.905,1041.593,134.322,0,4180.794,2,10,1,2451.199,1006.740,2222.027,None,None,None,None,None,None,None,-10921639,2222.027,2345,1118,3652,1664298,745.602,14.142,0.283,1.315
ID439,439,58,22.995,146.168,135.416,0,4180.794,2,10,1,2786.897,1034.909,2290.585,None,None,None,None,None,None,None,-10921639,2290.585,2635,1104,3683,1715648,745.269,14.147,0.330,1.526
ID442,442,56,24.217,516.496,156.274,0,4180.794,2,10,1,2020.541,1075.383,2418.461,None,None,None,None,None,None,None,-10921639,2418.461,2611,1005,3887,1811427,739.278,15.342,0.343,1.673
ID443,443,57,20.934,416.638,159.888,0,4180.794,2,10,1,1922.113,957.793,2248.766,None,None,None,None,None,None,None,-10921639,2248.766,2218,1252,3688,1684326,754.168,10.250,0.270,1.266
ID445,445,59,28.812,1196.698,208.142,0,4180.794,2,10,1,1913.254,1004.666,2876.758,None,None,None,None,None,None,None,-10921639,2876.758,3258,1264,4570,2154692,909.122,14.500,0.361,1.680
ID447,447,60,21.207,1076.443,218.404,0,4180.794,2,10,1,2080.733,955.923,2220.389,None,None,None,None,None,None,None,-10921639,2220.389,2399,1070,3488,1663071,678.285,14.451,0.291,1.474
ID449,449,61,25.134,911.772,231.790,0,4180.794,2,10,1,2182.836,967.156,2367.762,None,None,None,None,None,None,None,-10921639,2367.762,2495,981,3956,1773454,762.615,15.005,0.353,1.619
ID451,451,64,24.213,175.812,254.813,0,4180.794,2,10,1,2019.466,973.854,2248.414,None,None,None,None,None,None,None,-10921639,2248.414,2567,954,3889,1684062,842.228,14.114,0.356,1.402
ID453,453,62,22.582,681.106,257.661,0,4180.794,2,10,1,1981.876,956.031,2158.371,None,None,None,None,None,None,None,-10921639,2158.371,2332,1048,3792,1616620,770.191,13.852,0.314,1.340
